title,true,pred_label
 Daily Show Finds Disturbing Comment Donald Trump Made About His Daughter In 1994,0,0
 Bernie Sanders Sums Up The Disastrous GOP Presidential Race In One Brutal Sentence (VIDEO),0,0
Kremlin-backed broadcaster launches French language news channel in wary Paris,1,1
PHOTOS: TRUMP’S NOT SPOOKED BY MUELLER: Attends White House Halloween Party,0,0
Senators introduce bill aimed at getting generic drugs to market,1,1
 Russia Testimony Heats Up; Trump CLEANS HOUSE On Key Investigators (DETAILS),0,0
FLASHBACK 2015: ANTI-GUN OBSESSED White House Gives Tips On How To Talk About “Gun Control” At Thanksgiving [VIDEO],0,0
" Twitter ROASTS Trump For Pathetic Christmas Message, President Obama Shows Him How To Do It Right",0,0
U.S. says troubled by reports of another U.S. citizen jailed by Iran,1,1
" Former Candidate Ben Carson Declines Trump Cabinet Position, Cites Lack Of Experience",0,1
Trump aide Greenblatt returning to Israel for peace talks: official,1,1
"NYC mayor presents $82.2 billion budget, overhauls hospitals",1,1
MEDIA GOES CRAZY Over Hillary Wishing She Would Have Told Trump: “Back Up Creep!” For Standing Too Close During Debates…Remained Silent When ACTUAL CREEPS Preyed On Any Female Within Arms Reach,0,0
U.S. bill to regulate internet ads gains bipartisan support with McCain,1,1
North Korea missile crisis seen pushing South Korea to gun up,1,1
WATCH “ARCHITECT” OF OBAMACARE Lie And Spin His Way Out Of Taking Responsibility For Failure…A Real PUTZ! [Video],0,0
Moscow to respond to pressure on Russian media abroad: RIA,1,1
Ugandan parliament passes law allowing Museveni to seek re-election,1,1
Cambodian court charges two journalists with espionage,1,1
WATCH: Widow of Slain Navy SEAL William Ryan Owens Receives Incredible Standing Ovation During Pres. Trump’s Speech [Video],0,0
" Trump Is Now Faking Poll Numbers To Claim He’s Winning, Clearly Insane (IMAGES)",0,0
Trump vows to back U.S. dairy farmers in Canada trade spat,1,1
U.N. rights chief says Trump's travel ban is illegal,1,1
"Substantive changes to Brexit border text, says Northern Ireland's DUP leader",1,1
REPUBLICAN PROPOSES HOUSE BILL TO FORCE Supreme Court Justices And Employees To Join Obamacare,0,0
RNC's Priebus takes dim view of anti-Trump third party talk,1,1
Brussels steps up legal case against Poland over courts overhaul,1,1
" CNN Accidentally Airs Raunchy Screen Capture Of Reply To Trump Tweet, And It’s Hilarious (IMAGE)",0,0
Trump suggests potential softening in hardline position on immigration,1,1
"#Houston We Have a Problem! While Houston Mayor Defends No Evacuation, Scenes of Desperation Increase [Video]",0,0
“MAXINE WATERS IN A GLITTERY COWBOY HAT” Goes To War With Trump Over Words Said To Grieving Widow,0,0
HOW MUSLIM IMMIGRANTS HAVE DESTROYED BRITAIN’S PRICELESS HERITAGE: [VIDEO] Why Generations Of Brit’s Will Pay Dearly For Their Naive “Open Arms” Policy For Muslim Immigrants,0,0
Show #137 – SUNDAY WIRE: ‘Eyes on the Matrix’ with ACR’s Hesher and Shawn Helton,0,0
"Trump campaigns in California, denounces protesters at rally as 'thugs'",1,1
Deputy Attorney General Doubles Down On Comey Memo: “I wrote it. I believe it. I stand by it.”,0,0
Unreal! Clueless Media Misses This VIP Anarchist At Chicago Protests [Video],0,0
U.S. Senate Republicans to unveil tax proposal on Friday: McConnell,1,1
Mexican army hit by execution finding as Senate mulls new military powers,1,1
Israel's embassy in Jordan can't reopen before legal action against guard - source,1,1
‘BIZARRE’ HILLARY CLINTON After Election Tells of Screaming Into Her Pillow [Video],0,0
WHAT A FOURSOME! Trump Plays With Golf Greats [Video],0,0
"Factbox: Humanitarian crisis in Bangladesh as 313,000 Rohingyas flee Myanmar",1,1
 Sources Confirm Robert Mueller’s Office Interviewed Jared Kushner Several Weeks Ago,0,0
South Africa's new ANC leader Ramaphosa aims to fight corruption,1,1
NZ First leader says foreign ownership to be part of coalition wrangling,1,1
NO JOKE! THE LYIN’ HILLARY DOLL IS HERE!…18 Lies Included! [Video],0,0
SHOCKING COMMENTS AGAINST TRUMP Expose Intelligence Committee’s Schiff: ‘He doesn’t put the country first’ [Video],0,0
 GOPer Who Resurrected Trumpcare Just Got WRECKED By A Father At Town Hall (VIDEO),0,0
"WOMAN Who Wants To Become DNC Chair: “My job is to shut other white people down when they say, ‘Oh no, I’m not prejudiced!'”[VIDEO]",0,0
Munich prosecutors arrest ex-Porsche executive in Audi emissions probe: source,1,1
HOLLYWOOD PORN DIRECTOR Makes Chappaquiddick Movie: Shows What Ted Kennedy “had to go through”,0,0
White House looking at ethics rule to weaken special investigation: sources,1,1
FLORIDA GOVERNOR GOES OFF ON OBAMA: “The Second Amendment Didn’t Kill Any Of These Individuals…Radical Islam Killed Them” [VIDEO],0,0
Bernie Sanders Could End Up Winning Iowa,0,0
Nunes apologized to Democrats after surveillance comments: aide,1,1
Suspected Istanbul airport bomber thought killed in Georgia: three sources,1,1
 Trump Just Threw APPALLING Temper Tantrums At Some Of Our Closest Allies On The Phone,0,0
Highlights: The Trump presidency on April 26 at 9:12 P.M. EDT/0112 GMT on April 27,1,1
PINT-SIZED MALCOLM X Kneels During Pledge of Allegiance…Mom’s Shocking Reaction Says It All,0,0
COLLEGES MAY BE FORCED To Stop Pushing Qualified White Students To Back Of Line.. DOJ Will Take On Affirmative Action In College Admissions,0,0
OBAMA DANCES At Last-Ever White House Gig To Drake’s “Hotline Bling” [Video],0,0
"In Georgia, costliest U.S. House race hits ugly note as election looms",1,1
House speaker: May need a temporary bill to fund government past Dec. 8,1,1
 Bill Maher Has A DIRE Election Message The Whole Country Should Listen To (VIDEO),0,0
Clinton email problem resurfaces as FBI announces review,1,1
 Trump Awakes With Unhinged Rant Over What To Call His Failing Muslim Ban (TWEETS),0,0
"Factbox: Republicans' Obamacare rollback would dump Medicaid expansion, taxes",1,1
"Trump's defense chief heads to Asia, eying China, North Korea threat",1,1
Trump ordered emergency meeting after global cyber attack: official,1,1
 Trump Gets An Epic F**ck You From Britain Over His White Supremacist Retweets,0,0
"ARROGANT DEMOCRAT BILLIONAIRE Whose Father Co-Founded Hyatt Hotels, Tells MEN To Use GIRLS Restrooms To Protest Trump",0,0
GERMAN RESIDENTS FIGHT BACK: Anti-Islamic Song With No Words Knocks Adele Off Top Spot,0,0
"DEFIANT NFL PLAYERS All Over The Place With Protests…Raise Fists, Kneel and Lock Arms After Trump Tweet To Respect Anthem [Video]",0,0
Mexico president following California marijuana vote: state lawmaker,1,1
IRAQ 1991: US Carpet Bombs ‘Highway of Death’,0,0
German far-right party drops bid for journalists' private data,1,1
 Patriots White House Group Photo Sure To Infuriate Trump After Obama Comparison Surfaces,0,0
British aid minister Patel heading back to London: BBC,1,1
Brazil army deploys in Rio slum as drug-related violence worsens,1,1
France should know that Iran's missiles are not negotiable: spokesman,1,1
#SteveBannon’s Secret “To Do” List Is Accidentally Captured In Photo…Democrat Heads Will Explode When They See This,0,0
 Inauguration Protesters Could Face Decades In Prison; This Is War Against The First Amendment,0,0
WATCH: LESBIAN HOST ELLEN DEGENERES Asks Singer Christina Aguilera About Picture Of Hillary Staring At Her “Girls”,0,0
Banks won't be allowed to do business with both U.S. and North Korea: Mnuchin,1,1
ANTIFA TRANSGENDER HARASSES Gun Store Owner But Finds It’s Not So Easy [Video],0,0
 Rachel Maddow Perfectly Explains Why Trump’s Sketchy Deals Are So Dangerous To America (VIDEO),0,0
New Zealand National leader says will speak with kingmaker Peters in the next few days,1,1
Obama to visit Patagonian tourist city Bariloche on Argentina trip,1,1
WATCH: AUSTRALIAN SENATOR Forced To Resign Only Two Days After Video Of Her Breastfeeding While Giving Speech In Parliament Goes Viral,0,0
 Trump Appoints Michele Bachmann To Evangelical ‘Advisory’ Board,0,0
“This Is TOTALLY FAKE!” Tucker Loses His Temper on Russia Conspiracy Hack [Video],0,0
"WATCH NANCY PELOSI Say She’s “Heartbroken Over Death” Of Rep. Steve Scalise, Who’s Still Alive In Hospital [VIDEO]",0,0
"SENIOR WRITER FOR NEWSWEEK Hopes GOP Family Members “Lose Insurance,” Be “Tortured,” And “Die”…Suggests People Drop Off DEAD BODIES At FOX News",0,0
 This Liberal Live Tweeted His Trump Rally Experience And It Is GLORIOUS (TWEETS),0,0
AFGHANISTAN: Trump Surges Into the Graveyard of Empires,0,0
Secretary of state nominee says risk of climate change does exist,1,1
Putin says wants constructive relations with Trump,1,1
MARINE ARRESTED FOR Complaining About Government On Facebook Is Suing Government [VIDEO],0,0
"Catalonia's leader rules out snap election, crisis deepens",1,1
BOOM! CLINTON RAP: ‘Pay My Foundation for the Keys to the Nation’ [VIDEO],0,0
" Hooded Men Spray-Paint Racial Slurs, Pro-Trump Graffiti At UCSD Campus (VIDEO)",0,0
OBAMA: ‘There’s little difference between communism and capitalism’ [Video],0,0
OKLAHOMA Supreme Court Rules Punishing Smokers With Cigarette Tax “Unconstitutional”…Lawmakers Forced To Fill SHOCKING Hole In State Budget,0,0
 Marco Rubio Just Had The Most Hilarious Reaction To Trump Touching Him (VIDEO),0,0
Man with Palestinian flag smashes Jewish restaurant windows in Dutch capital,1,1
Germany's coalition-seeking Greens and liberals find common ground on tax,1,1
U.S. asks U.N. to blacklist 10 ships over banned North Korea cargo,1,1
Israeli siren app says rockets fired at Israel near Gaza Strip,1,1
" Trump Friend Alex Jones Just Challenged Alec Baldwin To A Fight, And It’s Gonna Be Hilarious (VIDEO)",0,0
"TAKE A NUMBER, YOU’RE GONNA BE HERE A WHILE…Remember When Barack Promised Number Of Emergency Room Visits Would Decrease With Obamacare?",0,0
PANHANDLER CONFRONTED By Outraged Man [Video],0,0
LET THE REPARATIONS BEGIN: Rahm Emanuel Uses $5.5 Million Taxpayer Dollars To Gain Favor With Chicago’s Black Voters,0,0
"Putin, ahead of election, says opposition would destabilize Russia",1,1
"With greetings from Trump, Pence says U.S. committed to Europe",1,1
BRUTAL NEW BENGHAZI AD Exposes Hillary’s Embarrassing Incompetence [VIDEO],0,0
HA! THEY’RE NOT FORGETTING About Hillary At The World Series!,0,0
Obama administration denies Iran cash payment was a ransom,1,1
FACEBOOK’S CEO Threatens Employees To Not Express Views That Oppose His: Stop Replacing “Black” With “All” Lives Matter,0,0
Hillary Flip-Flop Highlight Reel,0,0
OBAMA DEFENDS KAEPERNICK’S Decision to Disrespect American Flag: “He’s generated more interest in something that needs to be talked about”,0,0
White House scraps some agency paperwork rules in push for efficiency,1,1
"White House, Republicans aim for tax bill in first half of September",1,1
 Giuliani’s Excuse For Forgetting 9/11 Is Just As Bad As Forgetting It (VIDEO),0,0
Macron calls for French food chain changes to help farmers,1,1
"China enshrines 'Xi Jinping Thought', key Xi ally to step down",1,1
White House says no determination yet on 'Dreamer' immigrants,1,1
PRICELESS! TRUMP DOES “KISS THE BABY” Like No Other Politician Has Ever Done It! [Video],0,0
U.S. NEWS and WORLD REPORT Publishes List Of TOP 10 MOST POPULAR NATIONS Where Refugees Want To Live,0,0
Trump approves major disaster declaration for Florida,1,1
Obama to raise concerns about settlements with Netanyahu: White House,1,1
"North Korea does not want war, world does not want regime change: U.N.",1,1
GERMAN CARNIVAL CANCELLED Over Fears Of Muslim Refugee Sex Attacks,0,0
"Turkey's talks with U.S. on visa crisis going in 'good direction', Erdogan spokesman says",1,1
KARMA: Race-Obsessed Detroit Free Press Editorial Editor Who Led Effort To Destroy Kid Rock’s Career Is FIRED Over Allegations of Inappropriate Behavior With Female Colleagues,0,0
"WATCH: TRUMP’S BI-RACIAL, FORMER GIRLFRIEND Of Two Years…”I Would Never Date A Racist”",0,0
Iran ‘Will Respond’ if US Moves to Designate Revolutionary Guard as ‘Terrorist Group’,0,0
 Largest Gun Control Study In History Completed–The NRA Is Gonna Be P*ssed,0,0
" Despite Whining, Trump’s Kids Actually Can Vote For Him In NY Primary (If They Weren’t Lazy)",0,0
BREAKING: Julian Assange Reveals MORE Bombshell Information On Clinton And Connections To ISIS [Video],0,0
" Armed Men Break Into Protected Wildlife Area, Kill Rarest Fish On Earth (VIDEO)",0,0
OUTRAGEOUS! Intimidation of Citizens Opposed to Mosque Goes to Court,0,0
MUSLIM MIGRANT WOMAN CAUGHT SPITTING On Angry Germans Swarming Around Bus At Asylum Center [VIDEO],0,0
 Hillary Just Secured The Most Important GOP #NeverTrump Endorsement YET,0,0
Nigerian military labels Biafra separatist group a terrorist organization,1,1
"GERMANY CRISIS ESCALATES: Muslim Migrants Masturbating in Pools, Defecating In Showers And Pool, Storm Women’s Locker Rooms",0,0
This Spontaneous Act By Trump At A VA Rally Showed A Side of Him Most Americans Never See [VIDEO],0,0
Staunchly conservative U.S. lawmaker Scalise among wounded in shooting,1,1
"Mexicans prefer Clinton to Donald Trump, poll shows",1,1
PRESIDENT OF RADICAL GROUP Advised Hillary On How To Fake Concern For Parents Of Black Lives Matter Victims…Blame Cops For Pain [VIDEO],0,0
Britain to limit acid sales after steep rise in assaults,1,1
WATCH CLUELESS CLINTON SUPPORTERS Agree With Donald Trump Quotes [Video],0,0
Party without parliamentary seats leads in Slovenia opinion poll,1,1
OOPS…CDC EMPLOYEES SICK OF DEALING WITH INFLUX OF ILLEGAL MINORS SENDS EMAIL ABOUT OBAMA: “the worst prez we have ever had…a marxist”,0,0
Flynn’s Out: Is ‘The New Détente’ Really Dead – Or Can Russia Still Benefit?,0,0
U.S. House panel to take up bill to spur generic drug development,1,1
 Trump In Poland: ‘Everyone’ In The U.S. Is Now ‘Getting Very Rich’ Because Of Me,0,0
 Trump Loses His Sh*t Over SNL Skit And Alec Baldwin Immediately HUMILIATES Him,0,0
Russian Foreign Ministry says latest U.S. sanctions are 'grotesque',1,1
Alabama Democrat turns up attacks on Roy Moore in Senate race's final stretch,1,1
CLINTON SUPPORTER CARL BERNSTEIN : FBI Found A “Real Bombshell” [Video],0,0
“Your rights are NOT superior to mine!” JUDGE JEANINE PIRRO Lets The Berkeley Protesters Have It! [Video],0,0
Honduran army enforces curfew after vote count stalls,1,1
"U.S. bombers, fighter jets in bombing drill over Korean peninsula: South Korea",1,1
Russia and Egypt still in talks over resumption date for Russian flights - TASS,1,1
 Betsy DeVos TOTALLY HUMILIATED During Keynote Speech At Historically Black University,0,0
‘SLEEPY’ JUSTICE GINSBURG: Excites Crowd By Saying She’d Back Abolition Of The Electoral College [Video],0,0
Ron Paul Highlights Real List of Mainstream ‘Fake News’ Journalists,0,0
Judiciary committee chair prepared to meet court nominee: White House,1,1
Episode #6 – DRIVE BY WIRE: ‘Syria WMD Redux?’ (Part 1),0,0
Critic of Rwanda's president asks for freedom in court,1,1
Hillary Clinton willing to add more presidential debates,1,1
EPA abandons changes to U.S. biofuel program after lawmaker pressure,1,1
China to prosecute former party boss of Chongqing,1,1
Bipartisan bills expected to toughen U.S. foreign investment rules,1,1
"Lower taxes, big gains: The stocks poised to win from tax cuts",1,1
Factbox: Policies of Austria's main parties in Sunday's election,1,1
Senator Grassley could be persuaded to hold hearing on Garland,1,1
GET OUT OF JAIL FREE: How Obama’s Race War Is Quietly Being Funded By Jay Z,0,0
Trump extols corporate profits while seeking corporate tax cut,1,1
 Ashley Judd Knows From Experience That Donald Trump Is A Perverted Creep And He’s ‘Revolting’,0,0
" Long Beach Police Have Discriminatory Policy Targeting Gay Men, Judge Says (VIDEO)",0,0
 North Carolina Drug Tested Welfare Recipients And The Results Are Surprising,0,0
Over $500 million in Thai bank shares transferred on behalf of king: SEC,1,1
 Neo-Nazis Think They Know Exactly Who Is Responsible For Forcing Flynn Out; Predicts Others Will Fall Too,0,0
